CustomerID,Gender,Age,Tenure,SubscriptionType,ContractType,MonthlyCharges,TotalCharges,PaymentMethod,LoginFrequency,SupportTickets,LastActiveDate,Churn
CUST100851,Female,28,25,Standard,Two year,43.44,1071.71,E-check,9,1.0,2026-07-29,No
CUST101749,Male,38,14,Standard,Month-to-month,56.48,819.81,Unknown,13,0.0,2026-07-16,No
CUST101726,Female,20,23,Premium,One year,76.1,1762.71,E-check,13,1.0,2026-07-28,No
CUST101690,Female,47,37,Basic,Month-to-month,26.12,956.88,Credit card,9,2.0,2026-07-20,No
CUST101854,Female,74,54,Standard,One year,56.41,3054.38,Mailed check,12,0.0,2026-07-10,No
CUST101803,Female,60,48,Basic,Month-to-month,37.94,1820.55,Credit card,9,3.0,2026-07-26,No
CUST101729,Female,66,22,Basic,Month-to-month,26.09,612.88,Credit card,15,2.0,2026-07-13,No
CUST101795,Female,42,5,Standard,One year,64.29,309.52,Bank transfer,17,4.0,2026-07-21,No
CUST100304,Female,58,62,Standard,Two year,44.4,2765.05,Credit card,13,1.0,2026-07-23,No
CUST101516,Male,52,31,Standard,Two year,62.52,1913.91,E-check,14,0.0,2026-07-30,No
CUST100335,Female,29,7,Basic,Month-to-month,26.4,175.09,Mailed check,15,4.0,2026-07-26,No
CUST100995,Male,41,19,Standard,Month-to-month,47.42,912.3,E-check,15,1.0,2026-07-22,No
CUST100569,Male,72,7,Standard,Two year,66.76,456.31,Bank transfer,16,4.0,2026-07-15,No
CUST100088,Female,52,34,Basic,Two year,22.92,798.45,Mailed check,10,1.0,2026-07-14,No
CUST100874,Female,43,23,Premium,Month-to-month,88.5,1990.66,Mailed check,19,1.0,2026-07-26,No
CUST101151,Male,38,61,Standard,One year,57.56,3548.78,Bank transfer,10,1.0,2026-06-03,No
CUST101523,Male,58,20,Basic,Month-to-month,19.13,385.26,Mailed check,11,1.0,2026-07-20,No
CUST100712,Male,54,8,Basic,Two year,29.4,208.38,Credit card,11,1.0,2026-07-25,No
CUST101746,Female,54,20,Basic,Month-to-month,39.86,802.96,E-check,13,2.0,2026-07-26,Yes
CUST101849,Female,50,33,Premium,Month-to-month,87.55,2856.88,Unknown,11,1.0,2026-07-19,No
CUST101381,Female,58,8,Standard,One year,61.6,463.9,Bank transfer,16,1.0,2026-07-20,No
CUST100221,Male,42,38,Standard,Month-to-month,71.48,2708.96,Credit card,10,1.0,2026-07-23,No
CUST100319,Female,49,55,Premium,One year,89.25,4888.0,Credit card,8,0.0,2026-07-14,No
CUST101755,Female,21,56,Standard,Month-to-month,59.12,3328.25,Bank transfer,14,0.0,2026-07-01,No
CUST100878,Male,63,60,Premium,Month-to-month,85.48,5118.49,E-check,14,2.0,2026-07-03,No
CUST101801,Male,53,36,Premium,One year,97.59,3512.78,Mailed check,12,1.0,2026-07-14,Yes
CUST100825,Female,50,19,Standard,Two year,73.49,1416.19,Credit card,11,2.0,2026-07-31,Yes
CUST101986,Female,60,67,Basic,Month-to-month,18.75,1256.62,E-check,13,1.0,2026-07-29,No
CUST101467,Female,53,14,Standard,One year,58.4,785.88,Bank transfer,17,0.0,2026-07-29,No
CUST100138,Male,32,68,Basic,Month-to-month,35.69,2412.23,Mailed check,7,0.0,2026-07-26,No
CUST100163,Female,70,37,Standard,One year,46.19,1727.55,E-check,16,0.0,2026-07-28,No
CUST101781,Female,39,5,Premium,One year,96.49,500.13,E-check,10,1.0,2026-06-28,No
CUST101450,Female,27,28,Basic,Two year,15.0,456.62,E-check,11,0.0,2026-07-02,No
CUST100960,Male,61,51,Premium,Month-to-month,73.9,3771.06,Credit card,16,2.0,2026-07-27,No
CUST101708,Female,37,30,Standard,Month-to-month,55.94,1680.86,E-check,11,1.0,2026-08-01,No
CUST101242,Male,69,56,Standard,Two year,75.83,4255.13,Bank transfer,14,0.0,2026-07-18,No
CUST101179,Male,18,59,Premium,Two year,94.78,5572.29,Mailed check,9,1.0,2026-07-19,No
CUST101930,Female,59,34,Premium,Month-to-month,102.18,3448.78,E-check,15,1.0,2026-07-19,No
CUST101679,Female,62,5,Basic,One year,30.41,151.92,Mailed check,8,2.0,2026-08-01,Yes
CUST101804,Male,37,42,Standard,One year,51.79,2157.76,Credit card,14,0.0,2026-07-07,No
CUST100633,Male,20,8,Standard,Month-to-month,65.39,491.34,Mailed check,9,1.0,2026-07-17,Yes
CUST101188,Male,23,56,Basic,Month-to-month,18.9,1065.37,Credit card,11,1.0,2026-06-25,No
CUST100655,Male,55,46,Standard,One year,42.91,1993.66,E-check,10,1.0,2026-08-01,No
CUST100016,Female,35,19,Premium,Month-to-month,88.72,1689.92,Mailed check,8,1.0,2026-07-24,No
CUST101688,Male,62,58,Premium,Month-to-month,96.79,5613.17,Mailed check,11,3.0,2026-07-21,Yes
CUST101165,Female,51,7,Standard,One year,62.37,450.04,Bank transfer,20,1.0,2026-07-10,No
CUST100137,Male,26,20,Basic,Month-to-month,25.73,510.03,Unknown,12,1.0,2026-07-22,Yes
CUST101225,Female,31,54,Basic,Month-to-month,28.44,1557.61,Bank transfer,9,1.0,2026-07-22,No
CUST100697,Female,18,42,Premium,Month-to-month,97.1,4090.69,Mailed check,12,1.0,2026-05-24,No
CUST101097,Female,20,50,Basic,One year,33.5,1666.03,Credit card,6,4.0,2026-07-16,No
CUST101615,Male,31,7,Standard,Month-to-month,63.69,449.99,E-check,12,0.0,2026-07-28,No
CUST100448,Male,37,68,Premium,Month-to-month,93.21,6306.87,Unknown,11,2.0,2026-07-24,No
CUST101895,Male,27,29,Standard,Month-to-month,49.0,1397.57,Mailed check,9,2.0,2026-07-28,No
CUST100327,Male,21,17,Basic,Month-to-month,18.65,297.01,Credit card,12,0.0,2026-08-01,Yes
CUST100317,Male,27,67,Standard,Month-to-month,58.95,3980.56,E-check,8,1.0,2026-07-16,Yes
CUST101529,Female,25,21,Standard,Month-to-month,47.98,1015.43,Mailed check,11,2.0,2026-07-21,No
CUST100526,Male,66,38,Basic,Month-to-month,23.51,889.71,Credit card,13,0.0,2026-07-08,No
CUST100087,Male,72,61,Standard,Two year,66.17,4048.33,Credit card,11,0.0,2026-07-30,No
CUST101274,Male,40,61,Basic,Two year,15.0,934.77,Mailed check,12,0.0,2026-06-29,No
CUST100148,Male,56,64,Basic,Month-to-month,25.81,1666.3,E-check,8,0.0,2026-07-09,Yes
CUST101622,Female,33,35,Standard,Month-to-month,52.74,1832.1,Unknown,8,2.0,2026-06-17,No
CUST101208,Male,47,68,Basic,Month-to-month,33.8,2298.11,Mailed check,20,0.0,2026-07-24,No
CUST101839,Male,54,4,Basic,One year,28.78,109.74,Mailed check,15,1.0,2026-07-29,No
CUST100365,Male,43,17,Basic,Month-to-month,30.44,519.91,Credit card,16,2.0,2026-07-31,No
CUST100589,Male,58,69,Premium,One year,98.46,6799.78,Credit card,9,1.0,2026-06-04,No
CUST101851,Male,70,11,Standard,Month-to-month,67.34,708.29,Bank transfer,14,1.0,2026-07-02,No
CUST100198,Male,73,60,Basic,Month-to-month,23.13,1417.17,E-check,9,0.0,2026-07-27,No
CUST101896,Female,52,10,Basic,Two year,15.0,149.59,Unknown,15,1.0,2026-07-09,No
CUST100192,Male,41,13,Standard,Month-to-month,39.15,495.04,Credit card,5,2.0,2026-07-28,No
CUST100404,Female,22,63,Standard,One year,61.53,3862.53,Mailed check,5,4.0,2026-07-20,No
CUST101574,Female,64,6,Basic,Two year,23.44,126.94,E-check,14,1.0,2026-07-31,No
CUST101987,Female,54,39,Premium,Month-to-month,87.89,3479.03,Bank transfer,11,1.0,2026-07-23,No
CUST100483,Female,68,36,Basic,Month-to-month,27.79,1010.56,E-check,9,1.0,2026-07-31,No
CUST101461,Male,26,42,Basic,One year,33.66,1374.32,Credit card,18,1.0,2026-07-26,No
CUST100791,Female,43,33,Standard,Month-to-month,55.98,1867.61,Mailed check,11,1.0,2026-07-13,No
CUST100799,Male,25,43,Basic,One year,32.71,1416.61,Mailed check,11,1.0,2026-07-30,No
CUST100384,Male,64,20,Standard,Month-to-month,58.0,1160.3,Credit card,15,0.0,2026-07-23,No
CUST100750,Female,41,26,Basic,Month-to-month,15.0,367.05,Mailed check,11,0.0,2026-08-01,Yes
CUST100422,Female,42,47,Standard,One year,48.08,2257.29,Bank transfer,12,2.0,2026-07-25,No
CUST100314,Male,36,27,Basic,Month-to-month,40.83,1090.98,Bank transfer,18,1.0,2026-07-25,Yes
CUST101021,Male,64,32,Basic,Month-to-month,20.08,633.56,Mailed check,12,4.0,2026-07-30,No
CUST100543,Female,45,9,Basic,Month-to-month,25.37,229.59,E-check,8,0.0,2026-07-21,No
CUST100913,Female,62,49,Basic,Month-to-month,15.0,769.4,Credit card,9,1.0,2026-07-26,No
CUST100662,Male,56,13,Basic,Month-to-month,26.76,362.82,Credit card,9,0.0,2026-07-24,No
CUST100902,Female,61,60,Basic,Month-to-month,29.2,1739.03,Bank transfer,11,2.0,2026-06-24,No
CUST101956,Female,26,3,Standard,One year,65.35,167.2,Credit card,9,2.0,2026-06-20,No
CUST100685,Female,28,33,Basic,One year,22.47,741.56,E-check,11,0.0,2026-06-07,No
CUST101677,Male,39,61,Basic,Month-to-month,29.45,1768.24,Mailed check,11,1.0,2026-06-23,Yes
CUST100159,Female,25,51,Premium,One year,95.61,4875.41,Mailed check,9,2.0,2026-07-20,No
CUST100999,Male,41,1,Basic,One year,23.33,9.39,Credit card,13,1.0,2026-06-23,No
CUST101301,Female,33,57,Basic,One year,26.51,1480.28,E-check,10,0.0,2026-06-16,No
CUST101777,Male,41,31,Premium,Month-to-month,88.8,2730.2,E-check,10,0.0,2026-07-31,No
CUST100202,Male,21,7,Standard,Month-to-month,67.6,464.39,E-check,9,0.0,2026-07-31,Yes
CUST101023,Female,52,49,Premium,Month-to-month,79.48,3915.98,E-check,17,1.0,2026-07-25,No
CUST101533,Male,24,3,Basic,Month-to-month,28.76,103.4,Credit card,9,1.0,2026-06-06,Yes
CUST101189,Female,52,3,Standard,Month-to-month,51.04,174.13,Bank transfer,11,2.0,2026-06-12,Yes
CUST100112,Female,74,39,Basic,Month-to-month,15.0,584.16,Credit card,8,1.0,2026-07-30,No
CUST101807,Male,74,12,Basic,Month-to-month,27.47,340.05,E-check,15,0.0,2026-07-15,No
CUST101751,Female,22,52,Basic,Month-to-month,21.84,1114.06,Bank transfer,9,1.0,2026-07-30,No
CUST100980,Female,62,3,Premium,Two year,96.95,287.99,Mailed check,9,0.0,2026-07-13,No
CUST100922,Male,42,15,Basic,Month-to-month,20.61,331.4,E-check,8,0.0,2026-07-20,No
CUST101485,Male,49,68,Standard,Month-to-month,69.17,4678.29,Bank transfer,10,1.0,2026-07-28,No
CUST101589,Female,52,48,Standard,Two year,58.31,2789.83,E-check,12,3.0,2026-06-24,No
CUST101964,Male,37,62,Basic,One year,33.15,2050.66,Bank transfer,5,0.0,2026-06-27,No
CUST101358,Female,28,3,Basic,Month-to-month,20.28,17.61,Credit card,13,0.0,2026-06-10,Yes
CUST100815,Male,70,44,Standard,One year,55.92,2476.92,Mailed check,16,1.0,2026-07-15,No
CUST101549,Female,38,37,Standard,Month-to-month,62.14,2313.93,Mailed check,12,3.0,2026-07-25,No
CUST101538,Female,39,45,Basic,One year,33.76,1470.93,E-check,13,1.0,2026-07-14,No
CUST100679,Female,73,57,Standard,Month-to-month,54.95,3145.22,Credit card,13,0.0,2026-07-22,No
CUST101093,Male,67,9,Basic,Month-to-month,24.6,226.08,Credit card,11,1.0,2026-07-14,No
CUST100080,Male,35,5,Basic,Two year,15.0,18.92,Mailed check,15,2.0,2026-07-13,No
CUST101760,Female,18,43,Premium,Month-to-month,82.1,3522.49,Credit card,12,0.0,2026-07-02,Yes
CUST101344,Male,38,48,Basic,Two year,18.7,915.41,Credit card,14,1.0,2026-08-01,No
CUST101532,Female,63,70,Basic,Two year,25.61,1777.88,E-check,11,6.0,2026-07-27,No
CUST100752,Female,51,60,Premium,Month-to-month,100.4,6063.48,Mailed check,16,3.0,2026-07-12,No
CUST101319,Male,52,40,Basic,Month-to-month,24.08,933.74,Mailed check,12,1.0,2026-07-23,No
CUST101054,Male,58,40,Basic,Month-to-month,27.16,1096.18,E-check,16,0.0,2026-07-24,No
CUST100242,Female,57,45,Premium,Two year,85.03,3790.13,Credit card,10,1.0,2026-03-31,No
CUST101944,Male,73,48,Basic,Two year,22.33,1058.45,Credit card,10,0.0,2026-07-14,No
CUST100641,Female,43,43,Premium,One year,102.36,4352.77,Credit card,16,1.0,2026-08-01,No
CUST100696,Male,58,15,Basic,Month-to-month,15.95,230.55,Bank transfer,19,2.0,2026-07-27,No
CUST100209,Male,20,53,Standard,Month-to-month,60.14,3190.32,Credit card,11,2.0,2026-07-31,No
CUST100156,Male,24,14,Standard,Two year,36.65,506.2,Bank transfer,16,0.0,2026-07-14,No
CUST100770,Male,33,69,Standard,Two year,63.85,4405.72,E-check,16,2.0,2026-07-31,No
CUST101754,Male,43,32,Basic,Month-to-month,31.21,1018.71,Credit card,10,0.0,2026-07-30,Yes
CUST100435,Female,61,46,Standard,One year,49.43,2259.93,E-check,6,0.0,2026-05-28,No
CUST101063,Male,55,37,Standard,One year,51.76,1908.44,E-check,11,2.0,2026-07-05,No
CUST100974,Female,71,34,Basic,Month-to-month,27.55,935.97,Bank transfer,10,2.0,2026-08-01,No
CUST100551,Female,23,27,Standard,Two year,42.8,1141.26,Bank transfer,14,1.0,2026-07-31,No
CUST101395,Female,45,12,Basic,Month-to-month,38.29,445.35,Credit card,8,2.0,2026-07-22,Yes
CUST101649,Female,21,8,Standard,Month-to-month,47.16,402.2,Credit card,10,2.0,2026-04-24,No
CUST101013,Male,35,11,Basic,Month-to-month,15.85,170.1,Credit card,9,1.0,2026-07-23,No
CUST101886,Female,65,36,Basic,Month-to-month,24.81,922.83,Bank transfer,14,0.0,2026-07-11,No
CUST100466,Female,35,29,Standard,Two year,46.94,1388.81,Bank transfer,10,1.0,2026-05-05,Yes
CUST101476,Male,38,34,Premium,Two year,95.48,3240.15,Credit card,13,4.0,2026-07-24,Yes
CUST101306,Female,57,16,Basic,Month-to-month,23.2,383.12,Unknown,13,1.0,2026-07-31,No
CUST100277,Female,62,40,Premium,Month-to-month,109.41,4349.66,Bank transfer,8,1.0,2026-07-27,Yes
CUST101069,Male,53,28,Basic,One year,21.07,604.4,E-check,10,1.0,2026-05-08,No
CUST101017,Male,50,56,Basic,Month-to-month,16.17,903.94,Bank transfer,12,1.0,2026-07-26,No
CUST101757,Male,56,8,Basic,Month-to-month,15.0,118.37,E-check,12,1.0,2026-07-25,No
CUST100722,Female,32,70,Basic,Two year,37.6,2632.56,Mailed check,12,1.0,2026-06-29,No
CUST101953,Female,38,58,Standard,Month-to-month,54.8,3161.2,E-check,14,2.0,2026-07-29,Yes
CUST100786,Male,64,28,Premium,One year,94.85,2658.91,Credit card,21,1.0,2026-07-25,No
CUST101545,Female,30,42,Premium,Month-to-month,84.61,3532.4,Bank transfer,13,0.0,2026-07-26,Yes
CUST101309,Female,56,2,Basic,One year,15.0,32.48,Mailed check,14,3.0,2026-08-01,No
CUST101459,Male,57,19,Premium,Two year,91.69,1718.07,E-check,11,0.0,2026-07-14,No
CUST101303,Female,21,52,Standard,Month-to-month,54.12,2819.61,E-check,18,0.0,2026-08-01,No
CUST100906,Female,65,67,Premium,Two year,102.25,6838.1,Bank transfer,8,2.0,2026-07-06,No
CUST100563,Male,29,48,Standard,One year,56.22,2670.67,Credit card,17,0.0,2026-07-28,No
CUST100388,Male,28,0,Premium,One year,94.25,0.0,Bank transfer,9,0.0,2026-06-26,No
CUST100022,Female,62,49,Basic,Month-to-month,36.67,1831.85,E-check,11,4.0,2026-06-19,No
CUST101730,Female,47,45,Standard,Month-to-month,52.13,2342.76,Mailed check,12,2.0,2026-07-28,No
CUST100124,Male,31,7,Basic,Two year,23.63,179.45,Credit card,8,0.0,2026-07-18,No
CUST101246,Female,23,31,Basic,Month-to-month,28.23,853.67,Credit card,9,2.0,2026-07-31,Yes
CUST100773,Female,72,67,Basic,Month-to-month,15.0,997.57,Credit card,8,2.0,2026-07-21,No
CUST100880,Male,27,23,Premium,Month-to-month,82.0,1869.36,Bank transfer,8,1.0,2026-07-24,Yes
CUST101144,Female,37,42,Standard,Month-to-month,50.93,2113.6,E-check,9,2.0,2026-07-24,No
CUST101166,Male,31,50,Standard,Month-to-month,55.8,2773.18,E-check,14,1.0,2026-07-27,No
CUST100050,Male,56,34,Basic,Month-to-month,21.89,755.38,Mailed check,13,1.0,2026-07-15,Yes
CUST101396,Male,28,10,Basic,Month-to-month,15.75,138.45,Mailed check,13,1.0,2026-08-01,No
CUST101458,Female,25,26,Basic,Month-to-month,32.98,836.99,E-check,17,0.0,2026-07-31,Yes
CUST101105,Female,34,44,Standard,Month-to-month,48.54,2137.63,Mailed check,19,1.0,2026-07-03,No
CUST100703,Female,18,44,Standard,One year,47.18,2084.02,Credit card,9,1.0,2026-06-23,No
CUST100482,Male,39,14,Standard,Month-to-month,60.64,846.85,E-check,16,1.0,2026-07-14,No
CUST101145,Female,57,47,Basic,Month-to-month,15.0,706.35,Credit card,11,2.0,2026-05-30,No
CUST101911,Female,38,39,Premium,Month-to-month,95.1,3741.5,Credit card,11,2.0,2026-07-31,No
CUST100066,Female,57,57,Standard,Month-to-month,51.41,2932.75,Credit card,13,0.0,2026-07-30,No
CUST101720,Female,33,19,Basic,Month-to-month,16.44,353.57,E-check,21,0.0,2026-07-18,Yes
CUST100733,Female,46,64,Basic,Month-to-month,15.0,969.32,E-check,10,3.0,2026-07-11,Yes
CUST101784,Male,52,63,Standard,Month-to-month,49.01,3079.85,Mailed check,14,3.0,2026-07-12,No
CUST100801,Female,57,36,Premium,Two year,92.56,3329.2,E-check,10,1.0,2026-07-19,No
CUST101948,Female,41,46,Standard,Month-to-month,46.02,2107.78,Bank transfer,14,0.0,2026-05-21,Yes
CUST101470,Male,58,34,Premium,Month-to-month,83.77,2846.52,Mailed check,15,1.0,2026-07-25,Yes
CUST100907,Male,40,37,Standard,Two year,57.7,2115.06,Credit card,15,0.0,2026-07-07,No
CUST100031,Male,43,20,Basic,One year,35.02,658.61,Bank transfer,13,3.0,2026-07-31,No
CUST100881,Female,19,23,Standard,Month-to-month,50.87,1156.51,Mailed check,12,0.0,2026-03-04,Yes
CUST100632,Male,29,33,Standard,One year,56.97,1905.72,Credit card,14,1.0,2026-07-29,No
CUST101561,Female,39,71,Basic,Month-to-month,38.08,2681.49,E-check,14,3.0,2026-07-11,No
CUST101918,Male,58,21,Basic,Month-to-month,22.33,482.73,Mailed check,5,3.0,2026-07-25,Yes
CUST100064,Male,54,66,Basic,Month-to-month,27.63,1832.34,Credit card,16,3.0,2026-07-01,No
CUST101621,Female,28,48,Basic,Month-to-month,30.66,1434.25,Credit card,15,0.0,2026-06-05,Yes
CUST101606,Female,69,2,Standard,Two year,68.65,134.77,Bank transfer,19,4.0,2026-07-28,Yes
CUST100077,Female,39,16,Basic,One year,30.33,495.72,Bank transfer,9,0.0,2026-07-07,No
CUST100491,Male,32,65,Basic,Two year,22.02,1434.18,E-check,16,2.0,2026-07-29,No
CUST101638,Male,43,39,Standard,Month-to-month,64.57,2530.84,Mailed check,12,2.0,2026-07-25,No
CUST101537,Female,28,46,Standard,Month-to-month,54.35,2506.87,Unknown,20,1.0,2026-07-08,No
CUST100532,Male,23,20,Standard,Month-to-month,45.0,924.43,Mailed check,10,4.0,2026-07-03,No
CUST100065,Female,60,3,Standard,Month-to-month,63.46,207.09,E-check,6,0.0,2026-07-25,No
CUST101776,Female,47,16,Premium,One year,92.8,1472.26,Credit card,8,0.0,2026-07-26,No
CUST100296,Female,29,29,Premium,Month-to-month,89.44,2578.09,Bank transfer,13,2.0,2026-07-18,No
CUST100591,Female,45,50,Basic,One year,23.13,1176.55,Credit card,12,3.0,2026-07-08,No
CUST100767,Female,40,49,Premium,One year,92.37,4530.31,E-check,13,1.0,2026-05-15,No
CUST100724,Male,61,25,Premium,Month-to-month,90.55,2203.4,Credit card,15,1.0,2026-06-04,Yes
CUST101425,Female,52,26,Standard,Two year,64.99,1675.03,Credit card,9,2.0,2026-05-19,No
CUST100626,Male,23,15,Basic,Two year,25.87,417.08,Credit card,19,2.0,2026-07-28,No
CUST101408,Male,36,1,Standard,Two year,53.37,49.82,E-check,13,4.0,2026-07-10,Yes
CUST101947,Female,25,25,Basic,One year,36.4,860.47,Bank transfer,13,1.0,2026-06-30,No
CUST101212,Female,33,59,Basic,Month-to-month,22.96,1349.44,Credit card,21,2.0,2026-07-10,No
CUST101611,Female,71,55,Standard,Month-to-month,66.72,3662.29,Bank transfer,15,2.0,2026-07-22,No
CUST100251,Male,57,35,Standard,Month-to-month,63.3,2216.2,Mailed check,6,1.0,2026-07-25,Yes
CUST101819,Male,28,62,Basic,Two year,22.38,1369.66,Mailed check,13,1.0,2026-07-06,No
CUST101990,Female,23,61,Basic,Month-to-month,26.38,1594.2,E-check,3,1.0,2026-06-22,No
CUST101903,Male,43,57,Basic,Two year,29.57,1697.25,Bank transfer,10,2.0,2026-07-17,No
CUST100982,Female,64,28,Basic,Month-to-month,21.13,587.55,Bank transfer,6,2.0,2026-07-11,No
CUST101772,Male,41,41,Basic,Two year,15.0,598.83,Credit card,15,3.0,2026-07-28,No
CUST100706,Female,37,66,Basic,Month-to-month,17.75,1195.08,Bank transfer,11,1.0,2026-07-30,No
CUST100487,Female,29,59,Basic,Month-to-month,15.0,885.84,E-check,12,0.0,2026-07-16,No
CUST100273,Female,55,2,Basic,Month-to-month,24.47,86.23,Bank transfer,18,3.0,2026-07-31,No
CUST101761,Male,41,8,Basic,Month-to-month,15.5,150.62,Bank transfer,12,2.0,2026-07-31,No
CUST101668,Male,51,59,Basic,One year,27.9,1630.75,Mailed check,14,0.0,2026-07-04,No
CUST100963,Male,30,48,Basic,Two year,19.14,931.82,Mailed check,15,2.0,2026-07-22,No
CUST100877,Female,25,62,Standard,Two year,59.6,3700.51,Mailed check,9,3.0,2026-07-09,Yes
CUST101740,Female,52,1,Premium,One year,91.32,99.08,Credit card,9,2.0,2026-07-12,No
CUST101812,Male,44,57,Standard,One year,67.08,3828.93,E-check,15,2.0,2026-07-19,No
CUST100411,Female,66,10,Standard,Two year,37.06,383.22,E-check,9,1.0,2026-06-21,No
CUST100667,Female,23,16,Standard,Month-to-month,47.61,791.49,Mailed check,14,2.0,2026-07-31,No
CUST101262,Male,45,27,Standard,Month-to-month,55.87,1540.8,Mailed check,14,3.0,2026-07-05,No
CUST100149,Female,73,7,Standard,One year,35.17,243.44,Mailed check,22,1.0,2026-06-15,No
CUST100644,Female,65,53,Standard,Two year,59.83,3186.19,Credit card,9,4.0,2026-07-28,No
CUST101604,Female,30,51,Premium,One year,94.37,4780.59,E-check,10,2.0,2026-07-08,No
CUST100218,Female,26,38,Basic,Two year,15.0,548.68,Credit card,11,3.0,2026-07-27,No
CUST100239,Female,30,68,Basic,Month-to-month,17.54,1210.9,Bank transfer,8,1.0,2026-05-30,Yes
CUST101131,Female,29,18,Standard,Month-to-month,60.46,1128.0,Bank transfer,14,1.0,2026-07-04,Yes
CUST101216,Female,26,24,Basic,Month-to-month,32.16,765.07,Mailed check,11,1.0,2026-06-19,No
CUST100792,Male,60,7,Basic,Month-to-month,28.62,224.77,E-check,5,5.0,2026-06-16,No
CUST100191,Male,34,39,Standard,Month-to-month,68.92,2655.84,Credit card,12,1.0,2026-07-22,No
CUST100333,Male,44,63,Standard,One year,48.81,3098.29,Credit card,19,0.0,2026-07-06,No
CUST101321,Male,44,70,Standard,Month-to-month,64.79,4536.18,Bank transfer,17,3.0,2026-06-27,Yes
CUST101324,Male,31,65,Basic,Month-to-month,30.79,1985.53,E-check,14,0.0,2026-07-18,No
CUST100962,Female,56,62,Basic,Month-to-month,20.82,1295.18,Mailed check,10,1.0,2026-07-26,Yes
CUST101320,Female,24,50,Premium,Month-to-month,104.09,5206.22,Credit card,11,3.0,2026-07-25,Yes
CUST101955,Male,72,17,Premium,One year,81.81,1393.28,Bank transfer,8,0.0,2026-07-31,No
CUST101651,Female,62,12,Standard,Month-to-month,65.19,774.68,Mailed check,14,0.0,2026-07-10,No
CUST101616,Male,74,55,Premium,Two year,80.91,4457.74,Bank transfer,12,1.0,2026-07-22,No
CUST100582,Female,23,33,Basic,Month-to-month,26.0,885.31,Mailed check,10,0.0,2026-07-20,No
CUST101909,Male,73,54,Basic,Month-to-month,29.12,1587.39,Mailed check,13,1.0,2026-07-24,Yes
CUST101692,Female,66,66,Standard,One year,56.97,3753.88,Mailed check,15,0.0,2026-06-20,No
CUST100839,Male,63,40,Basic,One year,15.0,617.29,Bank transfer,10,0.0,2026-06-21,No
CUST100627,Female,56,8,Standard,Two year,42.69,331.71,Bank transfer,16,1.0,2026-06-22,Yes
CUST100323,Female,47,19,Basic,Month-to-month,16.07,309.04,Bank transfer,5,1.0,2026-07-14,No
CUST101642,Male,71,61,Standard,One year,52.6,3202.54,Mailed check,9,1.0,2026-07-23,No
CUST101160,Female,45,58,Standard,Month-to-month,65.11,3798.23,E-check,12,2.0,2026-07-31,No
CUST100778,Female,72,61,Standard,Month-to-month,48.41,2903.3,Bank transfer,11,0.0,2026-07-31,No
CUST101076,Female,25,29,Standard,One year,60.28,1724.57,E-check,13,2.0,2026-05-14,No
CUST100939,Female,44,47,Basic,Month-to-month,24.97,1190.34,Mailed check,13,2.0,2026-07-11,Yes
CUST100437,Female,41,6,Standard,One year,41.28,252.47,Mailed check,11,2.0,2026-07-25,No
CUST100119,Male,18,52,Standard,One year,38.9,2058.14,Mailed check,15,3.0,2026-07-08,Yes
CUST101552,Male,44,55,Basic,Month-to-month,27.0,1509.2,E-check,10,2.0,2026-07-10,Yes
CUST101562,Female,60,39,Premium,One year,85.22,3338.81,E-check,15,3.0,2026-07-23,No
CUST101026,Female,50,65,Basic,Two year,24.51,1575.36,Credit card,7,1.0,2026-07-21,No
CUST101253,Female,51,17,Premium,Month-to-month,84.01,1430.02,Mailed check,14,1.0,2026-07-26,Yes
CUST101556,Female,68,48,Premium,Month-to-month,83.96,4047.92,Credit card,14,1.0,2026-07-30,No
CUST100076,Female,46,13,Standard,Month-to-month,42.57,570.1,Mailed check,14,0.0,2026-07-24,Yes
CUST101053,Male,56,68,Standard,Two year,39.63,2676.16,Bank transfer,5,1.0,2026-07-16,Yes
CUST100900,Male,54,6,Basic,Month-to-month,31.08,195.91,Bank transfer,14,2.0,2026-07-02,No
CUST100371,Female,34,67,Basic,Month-to-month,16.12,1076.55,E-check,14,3.0,2026-07-18,Yes
CUST101863,Female,60,14,Basic,Month-to-month,17.46,246.42,Bank transfer,12,0.0,2026-07-25,Yes
CUST101441,Female,45,34,Standard,Month-to-month,53.58,1824.26,Bank transfer,14,2.0,2026-05-22,Yes
CUST101977,Male,55,49,Basic,Month-to-month,18.02,881.95,Bank transfer,8,1.0,2026-07-22,No
CUST100941,Male,64,24,Basic,Two year,31.26,770.33,Mailed check,14,1.0,2026-07-27,No
CUST100577,Female,72,10,Standard,Month-to-month,49.1,539.37,Credit card,11,3.0,2026-07-27,Yes
CUST100819,Male,43,26,Basic,One year,42.55,1056.43,Mailed check,15,2.0,2026-07-21,No
CUST101496,Female,35,24,Basic,Month-to-month,33.27,816.59,E-check,16,1.0,2026-06-29,No
CUST101490,Male,51,28,Basic,One year,31.82,898.06,Credit card,8,1.0,2026-08-01,No
CUST101732,Male,62,7,Basic,Month-to-month,34.13,250.24,E-check,14,0.0,2026-07-23,Yes
CUST101379,Female,30,58,Basic,Month-to-month,29.41,1724.26,Credit card,7,0.0,2026-07-07,Yes
CUST100886,Male,43,48,Basic,Month-to-month,28.57,1356.19,Bank transfer,17,1.0,2026-07-20,No
